epoch,step,train_loss,val_loss
0,49,0.24779656529426575,
0,99,0.19507242739200592,
0,149,0.18335120379924774,
0,199,0.18403972685337067,
0,249,0.17427629232406616,
0,299,0.17037659883499146,
0,349,0.16200990974903107,
0,399,0.15688730776309967,
0,449,0.15167498588562012,
0,451,,0.1533249169588089
1,499,0.1553061306476593,
1,549,0.14446738362312317,
1,599,0.1448058784008026,
1,649,0.14965665340423584,
1,699,0.1449245810508728,
1,749,0.15119722485542297,
1,799,0.14048413932323456,
1,849,0.14264148473739624,
1,899,0.13964605331420898,
1,903,,0.14121335744857788
2,949,0.1438618153333664,
2,999,0.13938575983047485,
2,1049,0.13688220083713531,
2,1099,0.13456948101520538,
2,1149,0.13761115074157715,
2,1199,0.13978315889835358,
2,1249,0.13305489718914032,
2,1299,0.14251431822776794,
2,1349,0.1362171620130539,
2,1355,,0.13526733219623566
3,1399,0.13482511043548584,
3,1449,0.1399145871400833,
3,1499,0.13877268135547638,
3,1549,0.13393527269363403,
3,1599,0.13247887790203094,
3,1649,0.12946973741054535,
3,1699,0.13239479064941406,
3,1749,0.12346210330724716,
3,1799,0.12720996141433716,
3,1807,,0.13300871849060059
4,1849,0.13327009975910187,
4,1899,0.13856133818626404,
4,1949,0.13969866931438446,
4,1999,0.13133855164051056,
4,2049,0.13360846042633057,
4,2099,0.13594254851341248,
4,2149,0.1302182525396347,
4,2199,0.13674522936344147,
4,2249,0.13439849019050598,
4,2259,,0.13144885003566742
5,2299,0.13041818141937256,
5,2349,0.1292523294687271,
